id,sentiment
6464,happiness
6465,neutral
6466,happiness
6467,worry
6468,worry
6469,worry
6470,worry
6471,love
6472,worry
6473,neutral
6474,neutral
6475,happiness
6476,worry
6477,happiness
6478,neutral
6479,happiness
6480,happiness
6481,happiness
6482,happiness
6483,happiness
6484,happiness
6485,happiness
6486,neutral
6487,happiness
6488,neutral
6489,happiness
6490,happiness
6491,neutral
6492,happiness
6493,neutral
6494,happiness
6495,neutral
6496,neutral
6497,neutral
6498,happiness
6499,worry
6500,happiness
6501,love
6502,worry
6503,happiness
6504,happiness
6505,happiness
6506,happiness
6507,neutral
6508,worry
6509,love
6510,happiness
6511,neutral
6512,worry
6513,neutral
6514,neutral
6515,worry
6516,happiness
6517,happiness
6518,happiness
6519,happiness
6520,neutral
6521,worry
6522,worry
6523,happiness
6524,worry
6525,happiness
6526,happiness
6527,neutral
6528,worry
6529,neutral
6530,neutral
6531,worry
6532,happiness
6533,happiness
6534,love
6535,neutral
6536,worry
6537,love
6538,happiness
6539,happiness
6540,neutral
6541,neutral
6542,neutral
6543,worry
6544,happiness
6545,neutral
6546,neutral
6547,worry
6548,happiness
6549,happiness
6550,neutral
6551,worry
6552,happiness
6553,neutral
6554,happiness
6555,happiness
6556,happiness
6557,happiness
6558,neutral
6559,neutral
6560,neutral
6561,worry
6562,happiness
6563,neutral
6564,neutral
6565,neutral
6566,neutral
6567,neutral
6568,worry
6569,love
6570,love
6571,happiness
6572,neutral
6573,happiness
6574,love
6575,happiness
6576,neutral
6577,neutral
6578,neutral
6579,happiness
6580,neutral
6581,neutral
6582,neutral
6583,neutral
6584,happiness
6585,happiness
6586,neutral
6587,happiness
6588,neutral
6589,neutral
6590,happiness
6591,happiness
6592,love
6593,neutral
6594,happiness
6595,love
6596,happiness
6597,happiness
6598,love
6599,worry
6600,neutral
6601,neutral
6602,neutral
6603,worry
6604,neutral
6605,neutral
6606,happiness
6607,neutral
6608,love
6609,worry
6610,happiness
6611,worry
6612,neutral
6613,worry
6614,neutral
6615,happiness
6616,worry
6617,neutral
6618,neutral
6619,neutral
6620,worry
6621,neutral
6622,happiness
6623,worry
6624,neutral
6625,happiness
6626,happiness
6627,happiness
6628,neutral
6629,neutral
6630,neutral
6631,neutral
6632,worry
6633,neutral
6634,happiness
6635,happiness
6636,neutral
6637,happiness
6638,love
6639,worry
6640,happiness
6641,neutral
6642,neutral
6643,happiness
6644,neutral
6645,love
6646,worry
6647,neutral
6648,happiness
6649,happiness
6650,happiness
6651,worry
6652,neutral
6653,neutral
6654,love
6655,happiness
6656,worry
6657,worry
6658,neutral
6659,happiness
6660,neutral
6661,neutral
6662,neutral
6663,neutral
6664,happiness
6665,neutral
6666,happiness
6667,neutral
6668,love
6669,happiness
6670,happiness
6671,happiness
6672,neutral
6673,neutral
6674,worry
6675,worry
6676,happiness
6677,neutral
6678,neutral
6679,neutral
6680,neutral
6681,love
6682,neutral
6683,neutral
6684,neutral
6685,happiness
6686,love
6687,happiness
6688,neutral
6689,neutral
6690,neutral
6691,neutral
6692,happiness
6693,happiness
6694,happiness
6695,neutral
6696,worry
6697,neutral
6698,neutral
6699,happiness
6700,worry
6701,worry
6702,neutral
6703,happiness
6704,happiness
6705,happiness
6706,neutral
6707,neutral
6708,neutral
6709,neutral
6710,happiness
6711,neutral
6712,happiness
6713,happiness
6714,neutral
6715,happiness
6716,worry
6717,worry
6718,love
6719,happiness
6720,worry
6721,happiness
6722,neutral
6723,happiness
6724,neutral
6725,worry
6726,happiness
6727,happiness
6728,happiness
6729,neutral
6730,neutral
6731,worry
6732,worry
6733,happiness
6734,neutral
6735,happiness
6736,worry
6737,neutral
6738,happiness
6739,happiness
6740,worry
6741,worry
6742,worry
6743,happiness
6744,happiness
6745,neutral
6746,love
6747,happiness
6748,happiness
6749,happiness
6750,neutral
6751,neutral
6752,love
6753,worry
6754,neutral
6755,neutral
6756,happiness
6757,worry
6758,neutral
6759,happiness
6760,love
6761,happiness
6762,happiness
6763,neutral
6764,sadness
6765,happiness
6766,worry
6767,happiness
6768,worry
6769,happiness
6770,love
6771,neutral
6772,neutral
6773,happiness
6774,neutral
6775,happiness
6776,happiness
6777,neutral
6778,happiness
6779,sadness
6780,happiness
6781,worry
6782,worry
6783,happiness
6784,happiness
6785,happiness
6786,neutral
6787,happiness
6788,neutral
6789,worry
6790,neutral
6791,happiness
6792,worry
6793,worry
6794,neutral
6795,neutral
6796,happiness
6797,worry
6798,neutral
6799,happiness
6800,love
6801,neutral
6802,neutral
6803,neutral
6804,neutral
6805,happiness
6806,happiness
6807,worry
6808,happiness
6809,happiness
6810,worry
6811,happiness
6812,happiness
6813,worry
6814,neutral
6815,neutral
6816,happiness
6817,happiness
6818,happiness
6819,neutral
6820,happiness
6821,happiness
6822,neutral
6823,happiness
6824,love
6825,neutral
6826,neutral
6827,neutral
6828,neutral
6829,neutral
6830,happiness
6831,neutral
6832,happiness
6833,neutral
6834,neutral
6835,worry
6836,happiness
6837,happiness
6838,happiness
6839,neutral
6840,happiness
6841,happiness
6842,happiness
6843,worry
6844,worry
6845,love
6846,neutral
6847,happiness
6848,happiness
6849,love
6850,happiness
6851,neutral
6852,happiness
6853,happiness
6854,love
6855,happiness
6856,happiness
6857,neutral
6858,happiness
6859,happiness
6860,neutral
6861,neutral
6862,neutral
6863,worry
6864,neutral
6865,happiness
6866,love
6867,happiness
6868,happiness
6869,love
6870,happiness
6871,neutral
6872,love
6873,happiness
6874,love
6875,worry
6876,worry
6877,happiness
6878,happiness
6879,neutral
6880,worry
6881,happiness
6882,worry
6883,neutral
6884,worry
6885,happiness
6886,happiness
6887,neutral
6888,love
6889,happiness
6890,neutral
6891,happiness
6892,happiness
6893,happiness
6894,neutral
6895,neutral
6896,love
6897,happiness
6898,love
6899,neutral
6900,neutral
6901,neutral
6902,neutral
6903,happiness
6904,happiness
6905,neutral
6906,worry
6907,neutral
6908,happiness
6909,happiness
6910,worry
6911,happiness
6912,neutral
6913,happiness
6914,worry
6915,neutral
6916,worry
6917,neutral
6918,neutral
6919,happiness
6920,worry
6921,worry
6922,neutral
6923,happiness
6924,worry
6925,neutral
6926,happiness
6927,neutral
6928,worry
6929,worry
6930,happiness
6931,love
6932,happiness
6933,worry
6934,worry
6935,worry
6936,neutral
6937,happiness
6938,neutral
6939,neutral
6940,happiness
6941,neutral
6942,happiness
6943,worry
6944,love
6945,worry
6946,neutral
6947,neutral
6948,happiness
6949,happiness
6950,happiness
6951,love
6952,happiness
6953,worry
6954,neutral
6955,neutral
6956,neutral
6957,happiness
6958,happiness
6959,happiness
6960,happiness
6961,neutral
6962,happiness
6963,neutral
6964,worry
6965,neutral
6966,happiness
6967,worry
6968,happiness
6969,happiness
6970,happiness
6971,happiness
6972,happiness
6973,neutral
6974,neutral
6975,happiness
6976,worry
6977,worry
6978,happiness
6979,happiness
6980,happiness
6981,neutral
6982,happiness
6983,happiness
6984,happiness
6985,neutral
6986,happiness
6987,happiness
6988,neutral
6989,happiness
6990,neutral
6991,worry
6992,love
6993,happiness
6994,happiness
6995,love
6996,worry
6997,happiness
6998,neutral
6999,neutral
7000,neutral
7001,happiness
7002,neutral
7003,happiness
7004,neutral
7005,love
7006,neutral
7007,neutral
7008,happiness
7009,worry
7010,happiness
7011,worry
7012,happiness
7013,happiness
7014,happiness
7015,neutral
7016,happiness
7017,worry
7018,happiness
7019,happiness
7020,happiness
7021,neutral
7022,happiness
7023,worry
7024,happiness
7025,happiness
7026,happiness
7027,neutral
7028,love
7029,sadness
7030,happiness
7031,neutral
7032,happiness
7033,happiness
7034,worry
7035,neutral
7036,worry
7037,happiness
7038,happiness
7039,worry
7040,happiness
7041,neutral
7042,happiness
7043,neutral
7044,happiness
7045,worry
7046,neutral
7047,neutral
7048,happiness
7049,neutral
7050,worry
7051,neutral
7052,neutral
7053,neutral
7054,happiness
7055,neutral
7056,happiness
7057,worry
7058,happiness
7059,happiness
7060,happiness
7061,happiness
7062,sadness
7063,neutral
7064,love
7065,happiness
7066,happiness
7067,happiness
7068,happiness
7069,happiness
7070,neutral
7071,love
7072,happiness
7073,happiness
7074,worry
7075,neutral
7076,happiness
7077,neutral
7078,neutral
7079,neutral
7080,happiness
7081,happiness
7082,happiness
7083,happiness
7084,neutral
7085,neutral
7086,happiness
7087,happiness
7088,love
7089,neutral
7090,happiness
7091,neutral
7092,happiness
7093,neutral
7094,neutral
7095,love
7096,happiness
7097,happiness
7098,happiness
7099,neutral
7100,happiness
7101,worry
7102,worry
7103,neutral
7104,happiness
7105,neutral
7106,neutral
7107,neutral
7108,happiness
7109,happiness
7110,neutral
7111,neutral
7112,neutral
7113,happiness
7114,love
7115,love
7116,happiness
7117,happiness
7118,neutral
7119,worry
7120,love
7121,happiness
7122,happiness
7123,neutral
7124,happiness
7125,happiness
7126,neutral
7127,neutral
7128,happiness
7129,love
7130,happiness
7131,happiness
7132,happiness
7133,neutral
7134,happiness
7135,happiness
7136,neutral
7137,love
7138,neutral
7139,happiness
7140,happiness
7141,happiness
7142,happiness
7143,happiness
7144,neutral
7145,neutral
7146,worry
7147,neutral
7148,neutral
7149,happiness
7150,neutral
7151,neutral
7152,worry
7153,neutral
7154,neutral
7155,happiness
7156,neutral
7157,happiness
7158,happiness
7159,love
7160,happiness
7161,happiness
7162,happiness
7163,worry
7164,happiness
7165,worry
7166,neutral
7167,neutral
7168,neutral
7169,neutral
7170,love
7171,neutral
7172,love
7173,happiness
7174,happiness
7175,happiness
7176,happiness
7177,neutral
7178,neutral
7179,neutral
7180,happiness
7181,neutral
7182,neutral
7183,neutral
7184,neutral
7185,happiness
7186,happiness
7187,love
7188,worry
7189,happiness
7190,happiness
7191,happiness
7192,worry
7193,neutral
7194,happiness
7195,happiness
7196,happiness
7197,happiness
7198,happiness
7199,neutral
7200,neutral
7201,neutral
7202,neutral
7203,happiness
7204,happiness
7205,neutral
7206,neutral
7207,neutral
7208,happiness
7209,happiness
7210,happiness
7211,neutral
7212,happiness
7213,love
7214,love
7215,worry
7216,happiness
7217,happiness
7218,neutral
7219,worry
7220,worry
7221,happiness
7222,happiness
7223,worry
7224,worry
7225,worry
7226,happiness
7227,happiness
7228,worry
7229,worry
7230,love
7231,happiness
7232,happiness
7233,happiness
7234,happiness
7235,neutral
7236,neutral
7237,happiness
7238,neutral
7239,happiness
7240,neutral
7241,happiness
7242,happiness
7243,worry
7244,happiness
7245,neutral
7246,happiness
7247,happiness
7248,neutral
7249,happiness
7250,worry
7251,love
7252,neutral
7253,neutral
7254,happiness
7255,neutral
7256,happiness
7257,happiness
7258,neutral
7259,worry
7260,neutral
7261,happiness
7262,happiness
7263,neutral
7264,love
7265,happiness
7266,worry
7267,worry
7268,happiness
7269,neutral
7270,happiness
7271,worry
7272,neutral
7273,worry
7274,worry
7275,happiness
7276,neutral
7277,happiness
7278,happiness
7279,worry
7280,neutral
7281,neutral
7282,worry
7283,happiness
7284,happiness
7285,neutral
7286,happiness
7287,neutral
7288,happiness
7289,happiness
7290,neutral
7291,happiness
7292,worry
7293,worry
7294,neutral
7295,worry
7296,happiness
7297,happiness
7298,worry
7299,neutral
7300,worry
7301,happiness
7302,neutral
7303,happiness
7304,worry
7305,happiness
7306,happiness
7307,happiness
7308,happiness
7309,love
7310,happiness
7311,happiness
7312,neutral
7313,happiness
7314,worry
7315,neutral
7316,neutral
7317,happiness
7318,neutral
7319,worry
7320,neutral
7321,neutral
7322,neutral
7323,happiness
7324,neutral
7325,neutral
7326,happiness
7327,worry
7328,happiness
7329,neutral
7330,worry
7331,worry
7332,neutral
7333,neutral
7334,happiness
7335,neutral
7336,worry
7337,neutral
7338,happiness
7339,happiness
7340,neutral
7341,happiness
7342,happiness
7343,neutral
7344,neutral
7345,neutral
7346,neutral
7347,neutral
7348,happiness
7349,happiness
7350,love
7351,neutral
7352,neutral
7353,love
7354,neutral
7355,neutral
7356,worry
7357,happiness
7358,happiness
7359,neutral
7360,neutral
7361,happiness
7362,neutral
7363,happiness
7364,neutral
7365,neutral
7366,happiness
7367,happiness
7368,happiness
7369,happiness
7370,neutral
7371,neutral
7372,worry
7373,happiness
7374,happiness
7375,neutral
7376,love
7377,happiness
7378,neutral
7379,neutral
7380,neutral
7381,happiness
7382,happiness
7383,worry
7384,happiness
7385,happiness
7386,neutral
7387,worry
7388,happiness
7389,happiness
7390,worry
7391,happiness
7392,neutral
7393,neutral
7394,neutral
7395,happiness
7396,neutral
7397,worry
7398,sadness
7399,happiness
7400,worry
7401,happiness
7402,neutral
7403,happiness
7404,neutral
7405,happiness
7406,neutral
7407,happiness
7408,worry
7409,happiness
7410,neutral
7411,love
7412,worry
7413,neutral
7414,happiness
7415,happiness
7416,happiness
7417,happiness
7418,worry
7419,neutral
7420,neutral
7421,happiness
7422,happiness
7423,love
7424,happiness
7425,sadness
7426,worry
7427,worry
7428,neutral
7429,worry
7430,worry
7431,worry
7432,happiness
7433,happiness
7434,neutral
7435,neutral
7436,happiness
7437,happiness
7438,happiness
7439,happiness
7440,worry
7441,happiness
7442,happiness
7443,neutral
7444,neutral
7445,love
7446,neutral
7447,happiness
7448,love
7449,happiness
7450,neutral
7451,neutral
7452,neutral
7453,happiness
7454,worry
7455,neutral
7456,neutral
7457,worry
7458,neutral
7459,neutral
7460,worry
7461,worry
7462,neutral
7463,neutral
7464,worry
7465,happiness
7466,neutral
7467,worry
7468,worry
7469,neutral
7470,happiness
7471,happiness
7472,neutral
7473,neutral
7474,neutral
7475,love
7476,neutral
7477,happiness
7478,happiness
7479,happiness
7480,worry
7481,happiness
7482,neutral
7483,happiness
7484,happiness
7485,happiness
7486,worry
7487,worry
7488,happiness
7489,happiness
7490,happiness
7491,happiness
7492,neutral
7493,neutral
7494,happiness
7495,neutral
7496,happiness
7497,happiness
7498,happiness
7499,happiness
7500,worry
7501,love
7502,happiness
7503,happiness
7504,worry
7505,neutral
7506,happiness
7507,neutral
7508,worry
7509,worry
7510,neutral
7511,neutral
7512,neutral
7513,neutral
7514,happiness
7515,neutral
7516,neutral
7517,neutral
7518,happiness
7519,happiness
7520,neutral
7521,worry
7522,worry
7523,worry
7524,neutral
7525,neutral
7526,worry
7527,neutral
7528,neutral
7529,happiness
7530,happiness
7531,happiness
7532,love
7533,worry
7534,happiness
7535,neutral
7536,love
7537,worry
7538,happiness
7539,happiness
7540,neutral
7541,happiness
7542,love
7543,worry
7544,happiness
7545,neutral
7546,neutral
7547,worry
7548,neutral
7549,worry
7550,worry
7551,neutral
7552,happiness
7553,happiness
7554,worry
7555,neutral
7556,neutral
7557,neutral
7558,happiness
7559,neutral
7560,worry
7561,happiness
7562,worry
7563,neutral
7564,neutral
7565,worry
7566,worry
7567,happiness
7568,worry
7569,neutral
7570,neutral
7571,happiness
7572,neutral
7573,worry
7574,love
7575,worry
7576,sadness
7577,happiness
7578,sadness
7579,happiness
7580,happiness
7581,happiness
7582,neutral
7583,happiness
7584,neutral
7585,love
7586,neutral
7587,love
7588,neutral
7589,happiness
7590,happiness
7591,love
7592,happiness
7593,happiness
7594,worry
7595,happiness
7596,worry
7597,happiness
7598,neutral
7599,happiness
7600,neutral
7601,neutral
7602,sadness
7603,neutral
7604,neutral
7605,happiness
7606,worry
7607,neutral
7608,happiness
7609,worry
7610,neutral
7611,worry
7612,happiness
7613,happiness
7614,worry
7615,neutral
7616,happiness
7617,happiness
7618,happiness
7619,happiness
7620,neutral
7621,love
7622,neutral
7623,happiness
7624,happiness
7625,neutral
7626,happiness
7627,neutral
7628,worry
7629,worry
7630,neutral
7631,worry
7632,happiness
7633,neutral
7634,happiness
7635,happiness
7636,neutral
7637,happiness
7638,neutral
7639,happiness
7640,love
7641,neutral
7642,worry
7643,neutral
7644,love
7645,neutral
7646,happiness
7647,neutral
7648,neutral
7649,happiness
7650,happiness
7651,sadness
7652,neutral
7653,neutral
7654,neutral
7655,happiness
7656,neutral
7657,happiness
7658,happiness
7659,love
7660,love
7661,worry
7662,happiness
7663,worry
7664,neutral
7665,happiness
7666,happiness
7667,neutral
7668,neutral
7669,worry
7670,happiness
7671,neutral
7672,neutral
7673,neutral
7674,happiness
7675,worry
7676,happiness
7677,neutral
7678,worry
7679,happiness
7680,neutral
7681,neutral
7682,worry
7683,happiness
7684,happiness
7685,happiness
7686,happiness
7687,love
7688,worry
7689,worry
7690,happiness
7691,worry
7692,neutral
7693,worry
7694,worry
7695,happiness
7696,happiness
7697,worry
7698,happiness
7699,worry
7700,happiness
7701,love
7702,happiness
7703,happiness
7704,neutral
7705,neutral
7706,happiness
7707,neutral
7708,love
7709,neutral
7710,neutral
7711,happiness
7712,love
7713,worry
7714,neutral
7715,happiness
7716,happiness
7717,happiness
7718,happiness
7719,neutral
7720,worry
7721,happiness
7722,neutral
7723,neutral
7724,neutral
7725,neutral
7726,happiness
7727,happiness
7728,happiness
7729,worry
7730,neutral
7731,love
7732,happiness
7733,happiness
7734,happiness
7735,happiness
7736,happiness
7737,neutral
7738,love
7739,happiness
7740,neutral
7741,happiness
7742,happiness
7743,worry
7744,happiness
7745,happiness
7746,neutral
7747,worry
7748,happiness
7749,happiness
7750,worry
7751,worry
7752,happiness
7753,neutral
7754,happiness
7755,neutral
7756,neutral
7757,happiness
7758,love
7759,neutral
7760,happiness
7761,happiness
7762,neutral
7763,neutral
7764,neutral
7765,neutral
7766,worry
7767,worry
7768,love
7769,happiness
7770,happiness
7771,happiness
7772,happiness
7773,neutral
7774,happiness
7775,happiness
7776,happiness
7777,happiness
7778,happiness
7779,worry
7780,neutral
7781,worry
7782,happiness
7783,neutral
7784,happiness
7785,neutral
7786,worry
7787,love
7788,neutral
7789,happiness
7790,neutral
7791,neutral
7792,happiness
7793,neutral
7794,happiness
7795,neutral
7796,neutral
7797,worry
7798,happiness
7799,love
7800,worry
7801,happiness
7802,happiness
7803,neutral
7804,neutral
7805,worry
7806,neutral
7807,love
7808,love
7809,worry
7810,neutral
7811,happiness
7812,neutral
7813,love
7814,neutral
7815,happiness
7816,happiness
7817,worry
7818,happiness
7819,neutral
7820,worry
7821,happiness
7822,worry
7823,sadness
7824,worry
7825,worry
7826,worry
7827,worry
7828,neutral
7829,neutral
7830,worry
7831,love
7832,happiness
7833,happiness
7834,neutral
7835,neutral
7836,worry
7837,neutral
7838,neutral
7839,happiness
7840,happiness
7841,neutral
7842,love
7843,happiness
7844,love
7845,happiness
7846,neutral
7847,neutral
7848,neutral
7849,neutral
7850,neutral
7851,happiness
7852,happiness
7853,happiness
7854,neutral
7855,happiness
7856,neutral
7857,neutral
7858,happiness
7859,sadness
7860,neutral
7861,happiness
7862,worry
7863,neutral
7864,happiness
7865,happiness
7866,worry
7867,worry
7868,neutral
7869,neutral
7870,happiness
7871,happiness
7872,worry
7873,neutral
7874,happiness
7875,neutral
7876,happiness
7877,neutral
7878,happiness
7879,neutral
7880,neutral
7881,worry
7882,happiness
7883,neutral
7884,happiness
7885,happiness
7886,neutral
7887,happiness
7888,happiness
7889,neutral
7890,neutral
7891,worry
7892,worry
7893,happiness
7894,happiness
7895,neutral
7896,worry
7897,neutral
7898,neutral
7899,happiness
7900,happiness
7901,worry
7902,worry
7903,neutral
7904,worry
7905,worry
7906,worry
7907,happiness
7908,love
7909,worry
7910,worry
7911,happiness
7912,neutral
7913,happiness
7914,sadness
7915,happiness
7916,happiness
7917,neutral
7918,love
7919,happiness
7920,neutral
7921,neutral
7922,love
7923,neutral
7924,neutral
7925,neutral
7926,happiness
7927,neutral
7928,neutral
7929,happiness
7930,neutral
7931,happiness
7932,happiness
7933,happiness
7934,happiness
7935,neutral
7936,worry
7937,happiness
7938,worry
7939,neutral
7940,neutral
7941,happiness
7942,neutral
7943,happiness
7944,neutral
7945,neutral
7946,neutral
7947,neutral
7948,happiness
7949,love
7950,neutral
7951,happiness
7952,happiness
7953,happiness
7954,happiness
7955,neutral
7956,neutral
7957,neutral
7958,happiness
7959,happiness
7960,worry
7961,happiness
7962,neutral
7963,happiness
7964,neutral
7965,neutral
7966,happiness
7967,happiness
7968,happiness
7969,sadness
7970,worry
7971,love
7972,happiness
7973,neutral
7974,worry
7975,neutral
7976,happiness
7977,worry
7978,happiness
7979,happiness
7980,worry
7981,love
7982,happiness
7983,neutral
7984,worry
7985,worry
7986,happiness
7987,neutral
7988,neutral
7989,worry
7990,happiness
7991,worry
7992,sadness
7993,neutral
7994,neutral
7995,worry
7996,happiness
7997,happiness
7998,happiness
7999,neutral
8000,neutral
8001,happiness
8002,neutral
8003,neutral
8004,neutral
8005,happiness
8006,happiness
8007,neutral
8008,love
8009,neutral
8010,worry
8011,worry
8012,neutral
8013,happiness
8014,happiness
8015,happiness
8016,worry
8017,happiness
8018,neutral
8019,happiness
8020,happiness
8021,neutral
8022,worry
8023,happiness
8024,neutral
8025,happiness
8026,love
8027,neutral
8028,worry
8029,worry
8030,neutral
8031,neutral
8032,neutral
8033,neutral
8034,happiness
8035,happiness
8036,happiness
8037,happiness
8038,love
8039,neutral
8040,worry
8041,love
8042,neutral
8043,worry
8044,happiness
8045,worry
8046,love
8047,happiness
8048,neutral
8049,neutral
8050,neutral
8051,happiness
8052,happiness
8053,happiness
8054,worry
8055,happiness
8056,neutral
8057,happiness
8058,happiness
8059,worry
8060,worry
8061,happiness
8062,love
8063,neutral
8064,happiness
8065,happiness
8066,happiness
8067,worry
8068,neutral
8069,love
8070,worry
8071,happiness
8072,neutral
8073,neutral
8074,neutral
8075,love
8076,happiness
8077,happiness
8078,worry
8079,worry
8080,happiness
8081,happiness
8082,happiness
8083,happiness
8084,neutral
8085,neutral
8086,happiness
8087,worry
8088,happiness
8089,neutral
8090,worry
8091,worry
8092,neutral
8093,happiness
8094,neutral
8095,worry
8096,neutral
8097,happiness
8098,worry
8099,happiness
8100,love
8101,neutral
8102,love
8103,worry
8104,happiness
8105,neutral
8106,neutral
8107,love
8108,happiness
8109,worry
8110,neutral
8111,happiness
8112,happiness
8113,worry
8114,happiness
8115,worry
8116,neutral
8117,happiness
8118,neutral
8119,neutral
8120,neutral
8121,worry
8122,neutral
8123,worry
8124,worry
8125,neutral
8126,worry
8127,happiness
8128,neutral
8129,happiness
8130,happiness
8131,neutral
8132,neutral
8133,worry
8134,worry
8135,happiness
8136,worry
8137,neutral
8138,neutral
8139,happiness
8140,happiness
8141,happiness
8142,neutral
8143,worry
8144,happiness
8145,neutral
8146,sadness
8147,neutral
8148,neutral
8149,happiness
8150,sadness
8151,happiness
8152,neutral
8153,neutral
8154,neutral
8155,love
8156,neutral
8157,worry
8158,neutral
8159,happiness
8160,neutral
8161,worry
8162,neutral
8163,love
8164,worry
8165,happiness
8166,worry
8167,love
8168,worry
8169,happiness
8170,neutral
8171,neutral
8172,neutral
8173,neutral
8174,happiness
8175,happiness
8176,happiness
8177,neutral
8178,love
8179,neutral
8180,happiness
8181,happiness
8182,happiness
8183,happiness
8184,happiness
8185,neutral
8186,happiness
8187,neutral
8188,neutral
8189,love
8190,happiness
8191,neutral
8192,happiness
8193,happiness
8194,happiness
8195,happiness
8196,happiness
8197,neutral
8198,happiness
8199,neutral
8200,neutral
8201,happiness
8202,happiness
8203,neutral
8204,neutral
8205,happiness
8206,neutral
8207,happiness
8208,happiness
8209,worry
8210,neutral
8211,happiness
8212,neutral
8213,happiness
8214,happiness
8215,neutral
8216,worry
8217,happiness
8218,happiness
8219,worry
8220,neutral
8221,neutral
8222,happiness
8223,love
8224,happiness
8225,worry
8226,neutral
8227,neutral
8228,happiness
8229,happiness
8230,happiness
8231,love
8232,worry
8233,happiness
8234,happiness
8235,happiness
8236,happiness
8237,happiness
8238,neutral
8239,happiness
8240,worry
8241,neutral
8242,happiness
8243,worry
8244,happiness
8245,neutral
8246,happiness
8247,worry
8248,neutral
8249,hate
8250,happiness
8251,happiness
8252,neutral
8253,neutral
8254,love
8255,happiness
8256,neutral
8257,neutral
8258,neutral
8259,neutral
8260,neutral
8261,neutral
8262,worry
8263,sadness
8264,neutral
8265,happiness
8266,worry
8267,happiness
8268,happiness
8269,worry
8270,neutral
8271,happiness
8272,happiness
8273,happiness
8274,love
8275,happiness
8276,happiness
8277,neutral
8278,worry
8279,happiness
8280,love
8281,worry
8282,neutral
8283,neutral
8284,happiness
8285,happiness
8286,neutral
8287,worry
8288,neutral
8289,neutral
8290,happiness
8291,happiness
8292,happiness
8293,happiness
8294,neutral
8295,neutral
8296,neutral
8297,worry
8298,worry
8299,worry
8300,happiness
8301,happiness
8302,neutral
8303,happiness
8304,neutral
8305,neutral
8306,worry
8307,neutral
8308,neutral
8309,neutral
8310,happiness
8311,neutral
8312,happiness
8313,neutral
8314,happiness
8315,happiness
8316,happiness
8317,worry
8318,love
8319,happiness
8320,love
8321,happiness
8322,happiness
8323,happiness
8324,neutral
8325,happiness
8326,worry
8327,neutral
8328,neutral
8329,happiness
8330,neutral
8331,neutral
8332,worry
8333,happiness
8334,neutral
8335,neutral
8336,happiness
8337,happiness
8338,neutral
8339,happiness
8340,neutral
8341,neutral
8342,happiness
8343,neutral
8344,happiness
8345,worry
8346,happiness
8347,neutral
8348,happiness
8349,happiness
8350,happiness
8351,worry
8352,neutral
8353,love
8354,neutral
8355,sadness
8356,love
8357,happiness
8358,neutral
8359,neutral
8360,happiness
8361,worry
8362,neutral
8363,happiness
8364,worry
8365,neutral
8366,happiness
8367,happiness
8368,happiness
8369,love
8370,neutral
8371,neutral
8372,neutral
8373,worry
8374,neutral
8375,happiness
8376,neutral
8377,neutral
8378,sadness
8379,neutral
8380,happiness
8381,worry
8382,neutral
8383,happiness
8384,worry
8385,worry
8386,worry
8387,love
8388,neutral
8389,neutral
8390,happiness
8391,neutral
8392,happiness
8393,neutral
8394,worry
8395,happiness
8396,happiness
8397,neutral
8398,worry
8399,happiness
8400,worry
8401,happiness
8402,neutral
8403,neutral
8404,neutral
8405,worry
8406,happiness
8407,worry
8408,neutral
8409,happiness
8410,happiness
8411,happiness
8412,worry
8413,neutral
8414,happiness
8415,happiness
8416,happiness
8417,neutral
8418,neutral
8419,happiness
8420,neutral
8421,neutral
8422,neutral
8423,happiness
8424,worry
8425,happiness
8426,happiness
8427,neutral
8428,worry
8429,happiness
8430,happiness
8431,happiness
8432,neutral
8433,happiness
8434,love
8435,neutral
8436,neutral
8437,happiness
8438,happiness
8439,neutral
8440,neutral
8441,happiness
8442,worry
8443,love
8444,happiness
8445,happiness
8446,neutral
8447,worry
8448,happiness
8449,worry
8450,happiness
8451,neutral
8452,neutral
8453,worry
8454,happiness
8455,love
8456,neutral
8457,worry
8458,worry
8459,worry
8460,neutral
8461,sadness
8462,neutral
8463,neutral
8464,neutral
8465,worry
8466,worry
8467,neutral
8468,worry
8469,happiness
8470,neutral
8471,love
8472,neutral
8473,happiness
8474,worry
8475,neutral
8476,neutral
8477,happiness
8478,love
8479,love
8480,happiness
8481,happiness
8482,neutral
8483,happiness
8484,neutral
8485,neutral
8486,neutral
8487,happiness
8488,love
8489,happiness
8490,happiness
8491,happiness
8492,happiness
8493,worry
8494,happiness
8495,happiness
8496,love
8497,worry
8498,neutral
8499,neutral
8500,happiness
8501,neutral
8502,happiness
8503,worry
8504,neutral
8505,happiness
8506,worry
8507,neutral
8508,neutral
8509,happiness
8510,neutral
8511,happiness
8512,happiness
8513,happiness
8514,happiness
8515,neutral
8516,happiness
8517,happiness
8518,neutral
8519,neutral
8520,worry
8521,worry
8522,happiness
8523,neutral
8524,worry
8525,happiness
8526,happiness
8527,worry
8528,worry
8529,happiness
8530,happiness
8531,worry
8532,happiness
8533,happiness
8534,neutral
8535,happiness
8536,neutral
8537,happiness
8538,happiness
8539,happiness
8540,worry
8541,worry
8542,worry
8543,neutral
8544,worry
8545,happiness
8546,worry
8547,happiness
8548,neutral
8549,happiness
8550,happiness
8551,love
8552,neutral
8553,neutral
8554,worry
8555,happiness
